timestamp,usage
2017-10-20,209
2017-10-21,190
2017-10-22,293
2017-10-23,213
2017-10-24,420
2017-10-25,286
2017-10-26,384
2017-10-27,125
2017-10-28,382
2017-10-29,196
2017-10-30,456
2017-10-31,398
2017-11-01,133
2017-11-02,431
2017-11-03,348
2017-11-04,206
2017-11-05,244
2017-11-06,314
2017-11-07,408
2017-11-08,457
2017-11-09,190
2017-11-10,447
2017-11-11,365
2017-11-12,500
2017-11-13,492
2017-11-14,353
2017-11-15,366
2017-11-16,294
2017-11-17,409
2017-11-18,267
2017-11-19,222
2017-11-20,277
2017-11-21,408
2017-11-22,294
2017-11-23,388
2017-11-24,478
2017-11-25,181
2017-11-26,161
2017-11-27,461
2017-11-28,158
2017-11-29,458
2017-11-30,241
2017-12-01,265
2017-12-02,167
2017-12-03,116
2017-12-04,122
2017-12-05,247
2017-12-06,471
2017-12-07,120
2017-12-08,157
2017-12-09,317
2017-12-10,408
2017-12-11,352
2017-12-12,171
2017-12-13,434
2017-12-14,202
2017-12-15,353
2017-12-16,400
2017-12-17,279
2017-12-18,196
2017-12-19,263
2017-12-20,275
2017-12-21,467
2017-12-22,437
2017-12-23,378
2017-12-24,121
2017-12-25,216
2017-12-26,179
2017-12-27,453
2017-12-28,402
2017-12-29,282
2017-12-30,347
2017-12-31,165
2018-01-01,154
2018-01-02,233
2018-01-03,359
2018-01-04,445
2018-01-05,450
2018-01-06,107
2018-01-07,480
2018-01-08,275
2018-01-09,138
2018-01-10,400
2018-01-11,122
2018-01-12,149
2018-01-13,121
2018-01-14,115
2018-01-15,108
2018-01-16,300
2018-01-17,421
2018-01-18,194
2018-01-19,307
2018-01-20,181
2018-01-21,452
2018-01-22,350
2018-01-23,125
2018-01-24,467
2018-01-25,465
2018-01-26,157
2018-01-27,297
2018-01-28,404
2018-01-29,182
2018-01-30,226
2018-01-31,421
2018-02-01,259
2018-02-02,200
2018-02-03,364
2018-02-04,264
2018-02-05,379
2018-02-06,336
2018-02-07,221
2018-02-08,441
2018-02-09,275
2018-02-10,331
2018-02-11,251
2018-02-12,412
2018-02-13,452
2018-02-14,179
2018-02-15,305
2018-02-16,321
2018-02-17,461
2018-02-18,151
2018-02-19,477
2018-02-20,228
2018-02-21,492
2018-02-22,159
2018-02-23,363
2018-02-24,365
2018-02-25,264
2018-02-26,447
2018-02-27,232
2018-02-28,128
2018-03-01,256
2018-03-02,496
2018-03-03,416
2018-03-04,373
2018-03-05,272
2018-03-06,102
2018-03-07,466
2018-03-08,450
2018-03-09,451
2018-03-10,442
2018-03-11,396
2018-03-12,410
2018-03-13,361
2018-03-14,320
2018-03-15,213
2018-03-16,150
2018-03-17,104
2018-03-18,411
2018-03-19,339
2018-03-20,496
2018-03-21,168
2018-03-22,345
2018-03-23,413
2018-03-24,368
2018-03-25,290
2018-03-26,475
2018-03-27,497
2018-03-28,440
2018-03-29,123
2018-03-30,123
2018-03-31,360
2018-04-01,415
2018-04-02,161
2018-04-03,109
2018-04-04,305
2018-04-05,263
2018-04-06,338
2018-04-07,363
2018-04-08,307
2018-04-09,409
2018-04-10,109
2018-04-11,498
2018-04-12,266
2018-04-13,258
2018-04-14,314
2018-04-15,418
2018-04-16,333
2018-04-17,221
2018-04-18,337
2018-04-19,191
2018-04-20,172
2018-04-21,298
2018-04-22,113
2018-04-23,205
2018-04-24,145
2018-04-25,410
2018-04-26,481
2018-04-27,325
2018-04-28,256
2018-04-29,488
2018-04-30,233
2018-05-01,126
2018-05-02,410
2018-05-03,279
2018-05-04,137
2018-05-05,415
2018-05-06,265
2018-05-07,193
2018-05-08,271
2018-05-09,489
2018-05-10,494
2018-05-11,279
2018-05-12,204
2018-05-13,383
2018-05-14,213
2018-05-15,216
2018-05-16,337
2018-05-17,300
2018-05-18,188
2018-05-19,384
2018-05-20,454
2018-05-21,130
2018-05-22,276
2018-05-23,138
2018-05-24,199
2018-05-25,209
2018-05-26,407
2018-05-27,446
2018-05-28,274
2018-05-29,200
2018-05-30,156
2018-05-31,258
2018-06-01,464
2018-06-02,300
2018-06-03,178
2018-06-04,219
2018-06-05,211
2018-06-06,153
2018-06-07,106
2018-06-08,244
2018-06-09,335
2018-06-10,227
2018-06-11,388
2018-06-12,178
2018-06-13,263
2018-06-14,310
2018-06-15,311
2018-06-16,343
2018-06-17,461
2018-06-18,271
2018-06-19,308
2018-06-20,131
2018-06-21,182
2018-06-22,170
2018-06-23,458
2018-06-24,428
2018-06-25,140
2018-06-26,155
2018-06-27,241
2018-06-28,242
2018-06-29,162
2018-06-30,112
2018-07-01,477
2018-07-02,230
2018-07-03,485
2018-07-04,424
2018-07-05,317
2018-07-06,218
2018-07-07,163
2018-07-08,318
2018-07-09,417
2018-07-10,156
2018-07-11,324
2018-07-12,104
2018-07-13,474
2018-07-14,365
2018-07-15,233
2018-07-16,297
2018-07-17,356
2018-07-18,444
2018-07-19,333
2018-07-20,285
2018-07-21,432
2018-07-22,224
2018-07-23,154
2018-07-24,211
2018-07-25,231
2018-07-26,103
2018-07-27,241
2018-07-28,357
2018-07-29,127
2018-07-30,374
2018-07-31,489
2018-08-01,453
2018-08-02,440
2018-08-03,476
2018-08-04,152
2018-08-05,353
2018-08-06,445
2018-08-07,284
2018-08-08,443
2018-08-09,258
2018-08-10,378
2018-08-11,358
2018-08-12,119
2018-08-13,450
2018-08-14,155
2018-08-15,255
2018-08-16,459
2018-08-17,130
2018-08-18,336
2018-08-19,290
2018-08-20,393
2018-08-21,112
2018-08-22,443
2018-08-23,245
2018-08-24,168
2018-08-25,246
2018-08-26,297
2018-08-27,477
2018-08-28,457
2018-08-29,210
2018-08-30,390
2018-08-31,346
2018-09-01,226
2018-09-02,203
2018-09-03,419
2018-09-04,491
2018-09-05,404
2018-09-06,463
2018-09-07,181
2018-09-08,478
2018-09-09,460
2018-09-10,447
2018-09-11,105
2018-09-12,434
2018-09-13,464
2018-09-14,242
2018-09-15,122
2018-09-16,464
2018-09-17,206
2018-09-18,327
2018-09-19,177
2018-09-20,137
2018-09-21,157
2018-09-22,409
2018-09-23,294
2018-09-24,253
2018-09-25,380
2018-09-26,279
2018-09-27,110
2018-09-28,202
2018-09-29,150
2018-09-30,138
2018-10-01,400
2018-10-02,294
2018-10-03,218
2018-10-04,361
2018-10-05,315
2018-10-06,123
2018-10-07,349
2018-10-08,359
2018-10-09,413
2018-10-10,447
2018-10-11,394
2018-10-12,362
2018-10-13,461
2018-10-14,368
2018-10-15,463
2018-10-16,274
2018-10-17,242
2018-10-18,430
2018-10-19,376
2018-10-20,382
2018-10-21,250
2018-10-22,422
2018-10-23,102
2018-10-24,464
2018-10-25,360
2018-10-26,405
2018-10-27,161
2018-10-28,239
2018-10-29,278
2018-10-30,349
2018-10-31,274
2018-11-01,339
2018-11-02,425
2018-11-03,391
2018-11-04,373
2018-11-05,374
2018-11-06,220
2018-11-07,333
2018-11-08,250
2018-11-09,152
2018-11-10,237
2018-11-11,121
2018-11-12,409
2018-11-13,323
2018-11-14,253
2018-11-15,478
2018-11-16,443
2018-11-17,198
2018-11-18,182
2018-11-19,194
2018-11-20,268
2018-11-21,422
2018-11-22,380
2018-11-23,275
2018-11-24,328
2018-11-25,449
2018-11-26,282
2018-11-27,100
2018-11-28,110
2018-11-29,476
2018-11-30,403
2018-12-01,229
2018-12-02,314
2018-12-03,379
2018-12-04,431
2018-12-05,226
2018-12-06,270
2018-12-07,343
2018-12-08,364
2018-12-09,423
2018-12-10,102
2018-12-11,131
2018-12-12,350
2018-12-13,213
2018-12-14,124
2018-12-15,457
2018-12-16,239
2018-12-17,313
2018-12-18,393
2018-12-19,437
2018-12-20,165
2018-12-21,293
2018-12-22,477
2018-12-23,316
2018-12-24,387
2018-12-25,394
2018-12-26,337
2018-12-27,313
2018-12-28,112
2018-12-29,234
2018-12-30,427
2018-12-31,144
2019-01-01,338
2019-01-02,197
2019-01-03,376
2019-01-04,280
2019-01-05,205
2019-01-06,173
2019-01-07,335
2019-01-08,233
2019-01-09,416
2019-01-10,316
2019-01-11,127
2019-01-12,129
2019-01-13,346
2019-01-14,111
2019-01-15,291
2019-01-16,192
2019-01-17,346
2019-01-18,377
2019-01-19,391
2019-01-20,101
2019-01-21,349
2019-01-22,150
2019-01-23,190
2019-01-24,496
2019-01-25,341
2019-01-26,226
2019-01-27,355
2019-01-28,104
2019-01-29,459
2019-01-30,304
2019-01-31,347
2019-02-01,406
2019-02-02,269
2019-02-03,485
2019-02-04,439
2019-02-05,116
2019-02-06,263
2019-02-07,264
2019-02-08,256
2019-02-09,168
2019-02-10,217
2019-02-11,203
2019-02-12,451
2019-02-13,105
2019-02-14,484
2019-02-15,233
2019-02-16,207
2019-02-17,204
2019-02-18,415
2019-02-19,494
2019-02-20,146
2019-02-21,499
2019-02-22,356
2019-02-23,453
2019-02-24,420
2019-02-25,403
2019-02-26,249
2019-02-27,253
2019-02-28,289
2019-03-01,206
2019-03-02,344
2019-03-03,273
2019-03-04,319
2019-03-05,318
2019-03-06,460
2019-03-07,116
2019-03-08,461
2019-03-09,345
2019-03-10,349
2019-03-11,328
2019-03-12,284
2019-03-13,473
2019-03-14,315
2019-03-15,183
2019-03-16,122
2019-03-17,261
2019-03-18,124
2019-03-19,239
2019-03-20,402
2019-03-21,102
2019-03-22,166
2019-03-23,302
2019-03-24,374
2019-03-25,221
2019-03-26,195
2019-03-27,318
2019-03-28,223
2019-03-29,336
2019-03-30,342
2019-03-31,457
2019-04-01,422
2019-04-02,427
2019-04-03,176
2019-04-04,312
2019-04-05,204
2019-04-06,265
2019-04-07,429
2019-04-08,398
2019-04-09,251
2019-04-10,177
2019-04-11,445
2019-04-12,500
2019-04-13,291
2019-04-14,393
2019-04-15,218
2019-04-16,431
2019-04-17,139
2019-04-18,193
2019-04-19,307
2019-04-20,147
2019-04-21,191
2019-04-22,348
2019-04-23,152
2019-04-24,267
2019-04-25,157
2019-04-26,405
2019-04-27,145
2019-04-28,471
2019-04-29,286
2019-04-30,441
2019-05-01,276
2019-05-02,237
2019-05-03,388
2019-05-04,228
2019-05-05,314
2019-05-06,244
2019-05-07,373
2019-05-08,151
2019-05-09,109
2019-05-10,211
2019-05-11,131
2019-05-12,404
2019-05-13,309
2019-05-14,277
2019-05-15,247
2019-05-16,161
2019-05-17,277
2019-05-18,493
2019-05-19,388
2019-05-20,131
2019-05-21,428
2019-05-22,448
2019-05-23,480
2019-05-24,188
2019-05-25,440
2019-05-26,388
2019-05-27,271
2019-05-28,309
2019-05-29,167
2019-05-30,260
2019-05-31,150
2019-06-01,391
2019-06-02,276
2019-06-03,305
2019-06-04,304
2019-06-05,445
2019-06-06,124
2019-06-07,242
2019-06-08,349
2019-06-09,345
2019-06-10,238
2019-06-11,331
2019-06-12,274
2019-06-13,465
2019-06-14,265
2019-06-15,330
2019-06-16,326
2019-06-17,432
2019-06-18,282
2019-06-19,158
2019-06-20,242
2019-06-21,395
2019-06-22,483
2019-06-23,159
2019-06-24,277
2019-06-25,484
2019-06-26,371
2019-06-27,307
2019-06-28,480
2019-06-29,221
2019-06-30,448
2019-07-01,333
2019-07-02,474
2019-07-03,494
2019-07-04,454
2019-07-05,181
2019-07-06,451
2019-07-07,182
2019-07-08,251
2019-07-09,369
2019-07-10,100
2019-07-11,494
2019-07-12,180
2019-07-13,133
2019-07-14,180
2019-07-15,263
2019-07-16,378
2019-07-17,256
2019-07-18,391
2019-07-19,390
2019-07-20,173
2019-07-21,115
2019-07-22,333
2019-07-23,400
2019-07-24,459
2019-07-25,462
2019-07-26,284
2019-07-27,435
2019-07-28,481
2019-07-29,450
2019-07-30,392
2019-07-31,235
2019-08-01,122
2019-08-02,500
2019-08-03,323
2019-08-04,493
2019-08-05,273
2019-08-06,450
2019-08-07,351
2019-08-08,191
2019-08-09,440
2019-08-10,335
2019-08-11,427
2019-08-12,193
2019-08-13,439
2019-08-14,284
2019-08-15,283
2019-08-16,471
2019-08-17,363
2019-08-18,162
2019-08-19,242
2019-08-20,171
2019-08-21,203
2019-08-22,132
2019-08-23,168
2019-08-24,172
2019-08-25,129
2019-08-26,360
2019-08-27,228
2019-08-28,319
2019-08-29,259
2019-08-30,282
2019-08-31,410
2019-09-01,182
2019-09-02,173
2019-09-03,372
2019-09-04,368
2019-09-05,318
2019-09-06,132
2019-09-07,400
2019-09-08,303
2019-09-09,297
2019-09-10,485
2019-09-11,402
2019-09-12,431
2019-09-13,265
2019-09-14,166
2019-09-15,369
2019-09-16,143
2019-09-17,103
2019-09-18,121
2019-09-19,150
2019-09-20,190
2019-09-21,298
2019-09-22,376
2019-09-23,499
2019-09-24,183
2019-09-25,286
2019-09-26,190
2019-09-27,387
2019-09-28,189
2019-09-29,144
2019-09-30,454
2019-10-01,283
2019-10-02,289
2019-10-03,354
2019-10-04,495
2019-10-05,190
2019-10-06,182
2019-10-07,229
2019-10-08,468
2019-10-09,440
2019-10-10,122
2019-10-11,343
2019-10-12,399
2019-10-13,424
2019-10-14,209
2019-10-15,165
2019-10-16,304
2019-10-17,228
2019-10-18,196
2019-10-19,364
2019-10-20,350
2019-10-21,145
2019-10-22,371
2019-10-23,275
2019-10-24,103
2019-10-25,126
2019-10-26,474
2019-10-27,161
2019-10-28,213
2019-10-29,247
2019-10-30,203
2019-10-31,204
2019-11-01,180
2019-11-02,375
2019-11-03,218
2019-11-04,349
2019-11-05,311
2019-11-06,319
2019-11-07,322
2019-11-08,155
2019-11-09,320
2019-11-10,323
2019-11-11,178
2019-11-12,323
2019-11-13,267
2019-11-14,116
2019-11-15,249
2019-11-16,115
2019-11-17,333
2019-11-18,231
2019-11-19,190
2019-11-20,333
2019-11-21,204
2019-11-22,165
2019-11-23,234
2019-11-24,154
2019-11-25,151
2019-11-26,406
2019-11-27,211
2019-11-28,368
2019-11-29,347
2019-11-30,263
2019-12-01,112
2019-12-02,287
2019-12-03,375
2019-12-04,459
2019-12-05,391
2019-12-06,106
2019-12-07,281
2019-12-08,373
2019-12-09,332
2019-12-10,473
2019-12-11,221
2019-12-12,233
2019-12-13,355
2019-12-14,257
2019-12-15,278
2019-12-16,390
2019-12-17,384
2019-12-18,173
2019-12-19,288
2019-12-20,429
2019-12-21,235
2019-12-22,120
2019-12-23,455
2019-12-24,296
2019-12-25,131
2019-12-26,376
2019-12-27,408
2019-12-28,330
2019-12-29,479
2019-12-30,106
2019-12-31,328
2020-01-01,208
2020-01-02,454
2020-01-03,166
2020-01-04,299
2020-01-05,446
2020-01-06,302
2020-01-07,275
2020-01-08,298
2020-01-09,397
2020-01-10,447
2020-01-11,388
2020-01-12,312
2020-01-13,277
2020-01-14,224
2020-01-15,147
2020-01-16,112
2020-01-17,439
2020-01-18,470
2020-01-19,214
2020-01-20,295
2020-01-21,345
2020-01-22,263
2020-01-23,228
2020-01-24,283
2020-01-25,368
2020-01-26,184
2020-01-27,372
2020-01-28,433
2020-01-29,180
2020-01-30,180
2020-01-31,425
2020-02-01,276
2020-02-02,147
2020-02-03,367
2020-02-04,391
2020-02-05,301
2020-02-06,144
2020-02-07,125
2020-02-08,162
2020-02-09,385
2020-02-10,265
2020-02-11,222
2020-02-12,296
2020-02-13,208
2020-02-14,401
2020-02-15,230
2020-02-16,452
2020-02-17,412
2020-02-18,454
2020-02-19,186
2020-02-20,237
2020-02-21,135
2020-02-22,441
2020-02-23,168
2020-02-24,386
2020-02-25,331
2020-02-26,156
2020-02-27,465
2020-02-28,462
2020-02-29,368
2020-03-01,177
2020-03-02,335
2020-03-03,373
2020-03-04,394
2020-03-05,464
2020-03-06,138
2020-03-07,114
2020-03-08,412
2020-03-09,445
2020-03-10,129
2020-03-11,291
2020-03-12,427
2020-03-13,384
2020-03-14,478
2020-03-15,343
2020-03-16,227
2020-03-17,108
2020-03-18,156
2020-03-19,180
2020-03-20,338
2020-03-21,136
2020-03-22,457
2020-03-23,356
2020-03-24,461
2020-03-25,206
2020-03-26,357
2020-03-27,291
2020-03-28,122
2020-03-29,416
2020-03-30,309
2020-03-31,482
2020-04-01,212
2020-04-02,324
2020-04-03,282
2020-04-04,149
2020-04-05,126
2020-04-06,366
2020-04-07,367
2020-04-08,339
2020-04-09,355
2020-04-10,154
2020-04-11,473
2020-04-12,274
2020-04-13,170
2020-04-14,441
2020-04-15,139
2020-04-16,343
2020-04-17,482
2020-04-18,332
2020-04-19,312
2020-04-20,412
2020-04-21,174
2020-04-22,348
2020-04-23,469
2020-04-24,360
2020-04-25,437
2020-04-26,206
2020-04-27,440
2020-04-28,114
2020-04-29,366
2020-04-30,273
2020-05-01,265
2020-05-02,171
2020-05-03,116
2020-05-04,233
2020-05-05,196
2020-05-06,493
2020-05-07,354
2020-05-08,127
2020-05-09,189
2020-05-10,379
2020-05-11,391
2020-05-12,289
2020-05-13,149
2020-05-14,208
2020-05-15,197
2020-05-16,279
2020-05-17,296
2020-05-18,459
2020-05-19,116
2020-05-20,368
2020-05-21,249
2020-05-22,256
2020-05-23,319
2020-05-24,329
2020-05-25,105
2020-05-26,141
2020-05-27,107
2020-05-28,308
2020-05-29,250
2020-05-30,297
2020-05-31,259
2020-06-01,123
2020-06-02,443
2020-06-03,362
2020-06-04,138
2020-06-05,446
2020-06-06,425
2020-06-07,313
2020-06-08,198
2020-06-09,379
2020-06-10,294
2020-06-11,380
2020-06-12,423
2020-06-13,316
2020-06-14,171
2020-06-15,415
2020-06-16,192
2020-06-17,222
2020-06-18,331
2020-06-19,183
2020-06-20,344
2020-06-21,440
2020-06-22,178
2020-06-23,289
2020-06-24,144
2020-06-25,265
2020-06-26,399
2020-06-27,324
2020-06-28,411
2020-06-29,165
2020-06-30,266
2020-07-01,437
2020-07-02,130
2020-07-03,230
2020-07-04,488
2020-07-05,128
2020-07-06,323
2020-07-07,289
2020-07-08,241
2020-07-09,182
2020-07-10,318
2020-07-11,480
2020-07-12,349
2020-07-13,371
2020-07-14,451
2020-07-15,381
2020-07-16,466
2020-07-17,329
2020-07-18,281
2020-07-19,296
2020-07-20,272
2020-07-21,176
2020-07-22,376
2020-07-23,311
2020-07-24,409
2020-07-25,259
2020-07-26,428
2020-07-27,137
2020-07-28,330
2020-07-29,309
2020-07-30,443
2020-07-31,466
2020-08-01,206
2020-08-02,187
2020-08-03,141
2020-08-04,464
2020-08-05,158
2020-08-06,446
2020-08-07,227
2020-08-08,179
2020-08-09,374
2020-08-10,193
2020-08-11,479
2020-08-12,219
2020-08-13,471
2020-08-14,251
2020-08-15,108
2020-08-16,428
2020-08-17,236
2020-08-18,110
2020-08-19,103
2020-08-20,322
2020-08-21,238
2020-08-22,455
2020-08-23,487
2020-08-24,307
2020-08-25,119
2020-08-26,217
2020-08-27,373
2020-08-28,239
2020-08-29,233
2020-08-30,338
2020-08-31,323
2020-09-01,440
2020-09-02,283
2020-09-03,259
2020-09-04,373
2020-09-05,267
2020-09-06,248
2020-09-07,414
2020-09-08,347
2020-09-09,175
2020-09-10,469
2020-09-11,448
2020-09-12,437
2020-09-13,248
2020-09-14,219
2020-09-15,324
2020-09-16,208
2020-09-17,239
2020-09-18,467
2020-09-19,239
2020-09-20,479
2020-09-21,116
2020-09-22,289
2020-09-23,159
2020-09-24,346
2020-09-25,118
2020-09-26,285
2020-09-27,358
2020-09-28,242
2020-09-29,152
2020-09-30,419
2020-10-01,273
2020-10-02,381
2020-10-03,380
2020-10-04,191
2020-10-05,159
2020-10-06,220
2020-10-07,244
2020-10-08,118
2020-10-09,100
2020-10-10,170
2020-10-11,420
2020-10-12,484
2020-10-13,295
2020-10-14,461
2020-10-15,457
2020-10-16,307
2020-10-17,389
2020-10-18,464
2020-10-19,464
2020-10-20,471
2020-10-21,456
2020-10-22,434
2020-10-23,232
2020-10-24,222
2020-10-25,427
2020-10-26,255
2020-10-27,146
2020-10-28,367
2020-10-29,427
2020-10-30,295
2020-10-31,353
2020-11-01,351
2020-11-02,442
2020-11-03,401
2020-11-04,217
2020-11-05,337
2020-11-06,254
2020-11-07,240
2020-11-08,164
2020-11-09,298
2020-11-10,456
2020-11-11,357
2020-11-12,113
2020-11-13,128
2020-11-14,375
2020-11-15,339
2020-11-16,171
2020-11-17,483
2020-11-18,306
2020-11-19,399
2020-11-20,325
2020-11-21,112
2020-11-22,165
2020-11-23,110
2020-11-24,178
2020-11-25,449
2020-11-26,342
2020-11-27,241
2020-11-28,267
2020-11-29,336
2020-11-30,338
2020-12-01,131
2020-12-02,410
2020-12-03,212
2020-12-04,374
2020-12-05,297
2020-12-06,427
2020-12-07,445
2020-12-08,384
2020-12-09,316
2020-12-10,336
2020-12-11,294
2020-12-12,211
2020-12-13,306
2020-12-14,365
2020-12-15,284
2020-12-16,124
2020-12-17,492
2020-12-18,224
2020-12-19,297
2020-12-20,129
2020-12-21,388
2020-12-22,283
2020-12-23,324
2020-12-24,116
2020-12-25,228
2020-12-26,132
2020-12-27,228
2020-12-28,181
2020-12-29,460
2020-12-30,344
2020-12-31,254
2021-01-01,481
2021-01-02,430
2021-01-03,329
2021-01-04,356
2021-01-05,118
2021-01-06,363
2021-01-07,284
2021-01-08,486
2021-01-09,142
2021-01-10,168
2021-01-11,214
2021-01-12,125
2021-01-13,464
2021-01-14,387
2021-01-15,313
2021-01-16,295
2021-01-17,374
2021-01-18,164
2021-01-19,237
2021-01-20,369
2021-01-21,410
2021-01-22,313
2021-01-23,402
2021-01-24,497
2021-01-25,410
2021-01-26,144
2021-01-27,102
2021-01-28,141
2021-01-29,179
2021-01-30,209
2021-01-31,285
2021-02-01,154
2021-02-02,245
2021-02-03,401
2021-02-04,170
2021-02-05,473
2021-02-06,271
2021-02-07,297
2021-02-08,325
2021-02-09,195
2021-02-10,171
2021-02-11,344
2021-02-12,102
2021-02-13,218
2021-02-14,257
2021-02-15,121
2021-02-16,316
2021-02-17,352
2021-02-18,424
2021-02-19,187
2021-02-20,149
2021-02-21,173
2021-02-22,131
2021-02-23,272
2021-02-24,497
2021-02-25,201
2021-02-26,449
2021-02-27,111
2021-02-28,226
2021-03-01,348
2021-03-02,238
2021-03-03,472
2021-03-04,181
2021-03-05,446
2021-03-06,350
2021-03-07,490
2021-03-08,358
2021-03-09,261
2021-03-10,457
2021-03-11,217
2021-03-12,414
2021-03-13,333
2021-03-14,140
2021-03-15,418
2021-03-16,191
2021-03-17,226
2021-03-18,344
2021-03-19,354
2021-03-20,413
2021-03-21,415
2021-03-22,277
2021-03-23,407
2021-03-24,109
2021-03-25,393
2021-03-26,341
2021-03-27,470
2021-03-28,120
2021-03-29,123
2021-03-30,461
2021-03-31,304
2021-04-01,405
2021-04-02,349
2021-04-03,226
2021-04-04,260
2021-04-05,330
2021-04-06,118
2021-04-07,454
2021-04-08,479
2021-04-09,190
2021-04-10,156
2021-04-11,236
2021-04-12,500
2021-04-13,329
2021-04-14,154
2021-04-15,483
2021-04-16,252
2021-04-17,418
2021-04-18,257
2021-04-19,411
2021-04-20,315
